timestamp,ueImsiComplete,numActiveUes,RRC.ConnMean,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
2800,00014,5,5,0,0,3,14,-13.829906,18.000000,5,32.068643,111.000000,6,1.057445,48.000000,7,-3.355886,40.000000,4,-10.862361,24.000000,2,-12.495812,21.000000,8,-26.103779,0.000000,,,,,,
2800,00011,5,5,0,0,3,11,10.575948,68.000000,7,17.902545,82.000000,6,9.392001,65.000000,8,8.032713,63.000000,4,-3.402775,40.000000,2,-7.283650,32.000000,5,-9.925108,26.000000,,,,,,
2800,00012,5,5,0,0,3,12,0.551085,47.000000,2,12.146864,71.000000,8,6.936880,60.000000,4,5.511629,57.000000,5,-7.428764,31.000000,7,-13.451588,19.000000,6,-13.594213,19.000000,,,,,,
2900,00001,3,3,0,0,3,1,26.730115,100.000000,8,18.357233,83.000000,2,11.356522,69.000000,4,3.459712,53.000000,6,-12.934303,20.000000,7,-19.858355,6.000000,5,-24.015344,0.000000,,,,,,
2900,00008,3,3,0,0,3,8,-4.133864,38.000000,2,6.338331,59.000000,4,5.133767,57.000000,8,-1.555859,43.000000,6,-10.833892,25.000000,5,-19.787354,6.000000,7,-36.729037,0.000000,,,,,,
2900,00010,3,3,0,0,3,10,-6.191843,34.000000,7,8.483941,63.000000,6,3.256837,53.000000,8,3.020855,52.000000,5,1.148706,49.000000,2,-5.540329,35.000000,4,-22.016955,2.000000,,,,,,
3000,00008,3,3,0,0,3,8,-7.019036,32.000000,2,10.842068,68.000000,4,4.142061,55.000000,6,-11.303068,24.000000,8,-14.529192,17.000000,5,-16.300553,14.000000,7,-39.460376,0.000000,,,,,,
3000,00003,3,3,0,0,3,3,-16.222901,14.000000,2,10.408207,67.000000,8,4.956043,56.000000,6,1.815212,50.000000,4,-2.574390,41.000000,5,-5.589194,35.000000,7,-7.912625,30.000000,,,,,,
3000,00004,3,3,0,0,3,4,-7.869352,31.000000,7,20.519254,88.000000,8,4.781377,56.000000,2,4.141423,55.000000,5,2.268471,51.000000,6,-11.809664,23.000000,4,-19.172130,8.000000,,,,,,
3100,00004,4,4,0,0,3,4,-4.687518,37.000000,7,21.176496,89.000000,8,7.794110,62.000000,2,4.902961,56.000000,5,-0.059778,46.000000,6,-10.130165,26.000000,4,-22.202050,2.000000,,,,,,
3100,00001,4,4,0,0,3,1,29.659627,106.000000,8,19.331564,85.000000,2,7.410254,61.000000,4,2.095189,51.000000,6,-13.003328,20.000000,7,-13.334013,19.000000,5,-21.573167,3.000000,,,,,,
3100,00011,4,4,0,0,3,11,8.649987,64.000000,7,17.222129,81.000000,6,13.782420,74.000000,8,4.843352,56.000000,4,-3.310700,40.000000,5,-8.265160,30.000000,2,-10.194173,26.000000,,,,,,
3100,00012,4,4,0,0,3,12,3.857005,54.000000,4,6.702320,60.000000,2,6.472305,59.000000,8,3.889141,54.000000,5,-10.699876,25.000000,6,-16.113047,14.000000,7,-17.369072,11.000000,,,,,,
3200,00011,5,5,0,0,3,11,11.912471,70.000000,7,17.918092,82.000000,6,10.765022,68.000000,8,6.896224,60.000000,4,-3.077764,40.000000,5,-4.358995,38.000000,2,-11.757438,23.000000,,,,,,
3200,00012,5,5,0,0,3,12,0.605081,48.000000,2,6.545144,60.000000,8,5.738340,58.000000,4,4.490411,55.000000,5,-7.602610,31.000000,6,-12.045766,22.000000,7,-15.304492,16.000000,,,,,,
3200,00005,5,5,0,0,3,5,-23.230578,0.000000,5,30.168460,107.000000,2,-1.112506,44.000000,7,-1.517984,43.000000,4,-6.341843,34.000000,6,-7.230628,32.000000,8,-20.063182,6.000000,,,,,,
3200,00014,5,5,0,0,3,14,-18.196006,10.000000,5,20.647429,88.000000,7,5.073138,57.000000,6,-4.110671,38.000000,4,-7.946431,30.000000,2,-15.143051,16.000000,8,-22.335168,1.000000,,,,,,
3200,00013,5,5,0,0,3,13,11.800709,70.000000,2,11.591029,70.000000,8,1.875929,50.000000,4,1.201825,49.000000,5,-7.939722,30.000000,7,-10.016379,26.000000,6,-18.368252,9.000000,,,,,,
3300,00014,1,1,0,0,3,14,-13.892022,18.000000,5,21.132682,89.000000,7,9.538506,66.000000,4,-3.618890,39.000000,6,-6.209132,34.000000,2,-13.381908,19.000000,8,-20.033527,6.000000,,,,,,
3500,00010,2,2,0,0,3,10,-2.881921,41.000000,6,26.687946,100.000000,7,9.827316,66.000000,5,5.085530,57.000000,8,2.452447,51.000000,2,-7.034085,32.000000,4,-22.216098,2.000000,,,,,,
3500,00005,2,2,0,0,3,5,-24.108283,0.000000,5,26.260232,99.000000,7,-2.022366,42.000000,2,-2.079888,42.000000,4,-3.376467,40.000000,6,-8.219683,30.000000,8,-11.597203,23.000000,,,,,,
3600,00010,4,4,0,0,3,10,-5.726155,35.000000,6,26.549317,100.000000,2,14.101960,75.000000,7,11.397642,69.000000,5,4.219488,55.000000,8,1.968670,50.000000,4,-18.454965,9.000000,,,,,,
