% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
1.16	0	0	117	1	9	26	7708	0
1.161	0	0	117	2	9	26	7708	0
1.162	0	0	117	3	21	28	9422	0
1.163	0	0	117	4	11	26	7708	0
1.164	0	0	117	5	8	26	7708	0
1.165	0	0	117	6	12	26	7708	0
1.168	0	0	117	9	3	24	6882	0
1.175	0	0	118	6	15	26	7708	0
1.176	0	0	118	7	20	28	9422	0
1.177	0	0	118	8	3	24	6882	0
1.178	0	0	118	9	5	26	3822	0
1.178	0	0	118	9	3	24	3422	0
1.179	0	0	118	10	9	26	7708	0
1.18	0	0	119	1	21	28	9422	0
1.181	0	0	119	2	3	24	3422	0
1.181	0	0	119	2	11	26	3822	0
1.182	0	0	119	3	8	26	7708	0
1.184	0	0	119	5	12	26	7708	0
1.19	0	0	120	1	4	26	7708	0
1.192	0	0	120	3	8	26	7708	0
1.194	0	0	120	5	15	26	7708	0
1.195	0	0	120	6	20	28	4587	0
1.195	0	0	120	6	3	24	3422	0
1.196	0	0	120	7	5	26	7708	0
1.197	0	0	120	8	9	26	7708	0
1.199	0	0	120	10	8	26	7708	0
1.207	0	0	121	8	11	26	7708	0
1.209	0	0	121	10	12	26	3822	0
1.209	0	0	121	10	3	24	3422	0
1.213	0	0	122	4	11	26	7708	0
1.215	0	0	122	6	3	24	6882	0
1.216	0	0	122	7	14	24	6882	0
1.217	0	0	122	8	8	26	7708	0
1.219	0	0	122	10	15	26	7708	0
1.22	0	0	123	1	20	28	9422	0
1.221	0	0	123	2	5	26	7708	0
1.222	0	0	123	3	3	24	6882	0
1.223	0	0	123	4	8	26	7708	0
1.225	0	0	123	6	15	26	7708	0
1.226	0	0	123	7	9	26	7708	0
1.227	0	0	123	8	20	28	9422	0
1.228	0	0	123	9	5	26	7708	0
1.229	0	0	123	10	11	26	7708	0
1.232	0	0	124	3	3	24	6882	0
1.233	0	0	124	4	9	26	7708	0
1.235	0	0	124	6	12	26	7708	0
1.236	0	0	124	7	3	24	6882	0
1.24	0	0	125	1	8	26	7708	0
1.242	0	0	125	3	12	26	7708	0
1.243	0	0	125	4	15	26	7708	0
1.244	0	0	125	5	20	28	9422	0
1.245	0	0	125	6	5	26	7708	0
1.248	0	0	125	9	11	26	7708	0
1.25	0	0	126	1	3	24	6882	0
1.252	0	0	126	3	3	24	6882	0
1.255	0	0	126	6	11	26	7708	0
1.257	0	0	126	8	12	26	7708	0
1.261	0	0	127	2	9	26	7708	0
1.263	0	0	127	4	3	24	3422	0
1.263	0	0	127	4	8	26	3822	0
1.264	0	0	127	5	12	26	7708	0
1.266	0	0	127	7	15	26	7708	0
1.267	0	0	127	8	20	28	9422	0
1.268	0	0	127	9	5	26	7708	0
1.269	0	0	127	10	3	24	6882	0
1.27	0	0	128	1	11	26	7708	0
1.273	0	0	128	4	4	26	7708	0
1.277	0	0	128	8	11	26	3822	0
1.277	0	0	128	8	3	24	3422	0
1.28	0	0	129	1	9	26	7708	0
1.281	0	0	129	2	12	26	7708	0
1.283	0	0	129	4	7	24	6882	0
1.284	0	0	129	5	14	24	6882	0
1.287	0	0	129	8	3	24	6882	0
1.288	0	0	129	9	8	26	7708	0
1.29	0	0	130	1	15	26	3822	0
1.29	0	0	130	1	3	24	3422	0
1.291	0	0	130	2	20	28	9422	0
1.293	0	0	130	4	5	26	7708	0
1.294	0	0	130	5	11	26	7708	0
1.295	0	0	130	6	8	26	7708	0
1.297	0	0	130	8	15	26	7708	0
1.304	0	0	131	5	3	24	3422	0
1.304	0	0	131	5	12	26	3822	0
1.309	0	0	131	10	8	26	7708	0
1.311	0	0	132	2	12	26	7708	0
1.312	0	0	132	3	15	26	7708	0
1.313	0	0	132	4	20	28	9422	0
1.314	0	0	132	5	3	24	6882	0
1.315	0	0	132	6	5	26	7708	0
1.316	0	0	132	7	11	26	7708	0
1.318	0	0	132	9	3	24	6882	0
1.319	0	0	132	10	15	26	7708	0
1.32	0	0	133	1	7	24	6882	0
1.321	0	0	133	2	9	26	7708	0
1.323	0	0	133	4	9	26	7708	0
1.327	0	0	133	8	12	26	7708	0
1.328	0	0	133	9	3	24	6882	0
1.331	0	0	134	2	3	24	6882	0
1.333	0	0	134	4	8	26	7708	0
1.334	0	0	134	5	12	26	7708	0
1.335	0	0	134	6	15	26	7708	0
1.336	0	0	134	7	20	28	9422	0
1.337	0	0	134	8	5	26	7708	0
1.338	0	0	134	9	11	26	7708	0
1.339	0	0	134	10	8	26	7708	0
1.341	0	0	135	2	15	26	7708	0
1.342	0	0	135	3	20	28	9422	0
1.344	0	0	135	5	9	26	7708	0
1.345	0	0	135	6	3	24	3422	0
1.345	0	0	135	6	9	26	3822	0
1.349	0	0	135	10	12	26	7708	0
1.35	0	0	136	1	4	26	7708	0
1.351	0	0	136	2	7	24	6882	0
1.352	0	0	136	3	14	24	6882	0
1.353	0	0	136	4	4	26	7708	0
1.354	0	0	136	5	20	28	9422	0
1.355	0	0	136	6	5	26	7708	0
1.356	0	0	136	7	11	26	7708	0
1.357	0	0	136	8	8	26	7708	0
1.359	0	0	136	10	15	26	3822	0
1.359	0	0	136	10	3	24	3422	0
1.361	0	0	137	2	20	28	9422	0
1.362	0	0	137	3	5	26	7708	0
1.363	0	0	137	4	11	26	7708	0
1.364	0	0	137	5	8	26	7708	0
1.365	0	0	137	6	3	24	6882	0
1.367	0	0	137	8	12	26	7708	0
1.372	0	0	138	3	3	24	6882	0
1.373	0	0	138	4	12	26	7708	0
1.376	0	0	138	7	20	28	9422	0
1.377	0	0	138	8	5	26	7708	0
1.378	0	0	138	9	11	26	7708	0
1.379	0	0	138	10	8	26	7708	0
1.381	0	0	139	2	15	26	7708	0
1.382	0	0	139	3	20	28	9422	0
1.383	0	0	139	4	5	26	7708	0
1.384	0	0	139	5	11	26	7708	0
1.385	0	0	139	6	8	26	7708	0
1.386	0	0	139	7	12	26	3822	0
1.386	0	0	139	7	3	24	3422	0
1.387	0	0	139	8	15	26	7708	0
1.392	0	0	140	3	12	26	7708	0
1.393	0	0	140	4	3	24	6882	0
1.394	0	0	140	5	20	28	9422	0
1.395	0	0	140	6	5	26	7708	0
1.397	0	0	140	8	3	24	6882	0
1.398	0	0	140	9	11	26	7708	0
1.399	0	0	140	10	8	26	7708	0
1.401	0	0	141	2	15	26	7708	0
1.404	0	0	141	5	11	26	7708	0
1.405	0	0	141	6	8	26	7708	0
1.406	0	0	141	7	9	26	7708	0
1.407	0	0	141	8	12	26	7708	0
1.408	0	0	141	9	15	26	7708	0
1.413	0	0	142	4	9	26	7708	0
1.414	0	0	142	5	12	26	3822	0
1.414	0	0	142	5	3	24	3422	0
1.415	0	0	142	6	4	26	7708	0
1.416	0	0	142	7	3	24	6882	0
1.417	0	0	142	8	20	28	9422	0
1.418	0	0	142	9	5	26	7708	0
1.419	0	0	142	10	11	26	7708	0
1.42	0	0	143	1	8	26	7708	0
1.424	0	0	143	5	3	24	6882	0
1.425	0	0	143	6	15	26	7708	0
1.431	0	0	144	2	12	26	7708	0
1.432	0	0	144	3	15	26	7708	0
1.437	0	0	144	8	12	26	7708	0
1.439	0	0	144	10	20	28	9422	0
1.44	0	0	145	1	5	26	7708	0
1.441	0	0	145	2	9	26	7708	0
1.442	0	0	145	3	11	26	7708	0
1.443	0	0	145	4	8	26	7708	0
1.445	0	0	145	6	15	26	7708	0
1.446	0	0	145	7	20	28	9422	0
1.447	0	0	145	8	5	26	7708	0
1.448	0	0	145	9	11	26	7708	0
1.449	0	0	145	10	8	26	7708	0
1.45	0	0	146	1	12	26	7708	0
1.451	0	0	146	2	15	26	7708	0
1.452	0	0	146	3	4	26	7708	0
1.457	0	0	146	8	12	26	7708	0
1.459	0	0	146	10	20	28	9422	0
1.46	0	0	147	1	5	26	7708	0
1.461	0	0	147	2	11	26	7708	0
1.462	0	0	147	3	8	26	7708	0
1.464	0	0	147	5	15	26	7708	0
1.465	0	0	147	6	20	28	9422	0
1.466	0	0	147	7	5	26	7708	0
1.468	0	0	147	9	11	26	7708	0
1.469	0	0	147	10	8	26	7708	0
1.47	0	0	148	1	12	26	7708	0
1.471	0	0	148	2	15	26	7708	0
1.476	0	0	148	7	12	26	7708	0
1.478	0	0	148	9	20	28	9422	0
1.479	0	0	148	10	5	26	7708	0
1.48	0	0	149	1	11	26	7708	0
1.481	0	0	149	2	8	26	7708	0
1.483	0	0	149	4	15	26	7708	0
1.484	0	0	149	5	20	28	9422	0
1.485	0	0	149	6	5	26	7708	0
1.486	0	0	149	7	11	26	7708	0
1.487	0	0	149	8	8	26	7708	0
1.488	0	0	149	9	12	26	7708	0
1.489	0	0	149	10	14	24	2196	0
1.489	0	0	149	10	3	24	2196	0
1.489	0	0	149	10	4	26	2481	0
1.49	0	0	150	1	4	26	7708	0
1.498	0	0	150	9	20	28	9422	0
1.499	0	0	150	10	5	26	7708	0
1.5	0	0	151	1	4	26	7708	0
1.501	0	0	151	2	11	26	7708	0
1.502	0	0	151	3	8	26	7708	0
1.503	0	0	151	4	3	24	6882	0
1.506	0	0	151	7	15	26	7708	0
1.511	0	0	152	2	12	26	7708	0
1.512	0	0	152	3	15	26	7708	0
1.517	0	0	152	8	3	24	3422	0
1.517	0	0	152	8	12	26	3822	0
1.52	0	0	153	1	20	28	9422	0
1.521	0	0	153	2	5	26	7708	0
1.522	0	0	153	3	11	26	7708	0
1.523	0	0	153	4	8	26	7708	0
1.525	0	0	153	6	15	26	7708	0
1.526	0	0	153	7	20	28	9422	0
1.527	0	0	153	8	5	26	7708	0
1.528	0	0	153	9	11	26	7708	0
1.529	0	0	153	10	8	26	7708	0
1.53	0	0	154	1	12	26	7708	0
1.531	0	0	154	2	15	26	7708	0
1.536	0	0	154	7	12	26	7708	0
1.538	0	0	154	9	20	28	9422	0
1.539	0	0	154	10	5	26	7708	0
1.54	0	0	155	1	11	26	3822	0
1.54	0	0	155	1	3	24	3422	0
1.541	0	0	155	2	8	26	7708	0
1.543	0	0	155	4	9	26	7708	0
1.544	0	0	155	5	3	24	6882	0
1.545	0	0	155	6	15	26	7708	0
1.548	0	0	155	9	11	26	7708	0
1.55	0	0	156	1	12	26	7708	0
1.551	0	0	156	2	15	26	7708	0
1.554	0	0	156	5	11	26	7708	0
1.557	0	0	156	8	14	24	3422	0
1.557	0	0	156	8	3	24	3422	0
1.558	0	0	156	9	3	24	6882	0
1.56	0	0	157	1	20	28	9422	0
1.561	0	0	157	2	5	26	7708	0
1.562	0	0	157	3	3	24	6882	0
1.564	0	0	157	5	8	26	7708	0
1.566	0	0	157	7	15	26	7708	0
1.567	0	0	157	8	20	28	9422	0
1.568	0	0	157	9	5	26	7708	0
1.569	0	0	157	10	11	26	7708	0
1.57	0	0	158	1	8	26	7708	0
1.571	0	0	158	2	3	24	6882	0
1.573	0	0	158	4	12	26	7708	0
1.577	0	0	158	8	3	24	6882	0
1.58	0	0	159	1	12	26	7708	0
1.581	0	0	159	2	4	26	7708	0
1.582	0	0	159	3	3	24	6882	0
1.584	0	0	159	5	20	28	9422	0
1.585	0	0	159	6	5	26	7708	0
1.587	0	0	159	8	11	26	7708	0
1.588	0	0	159	9	7	24	6882	0
1.589	0	0	159	10	8	26	7708	0
1.591	0	0	160	2	15	26	7708	0
1.592	0	0	160	3	3	24	6882	0
1.594	0	0	160	5	11	26	7708	0
1.595	0	0	160	6	3	24	6882	0
1.596	0	0	160	7	8	26	7708	0
1.597	0	0	160	8	12	26	7708	0
1.598	0	0	160	9	15	26	7708	0
1.603	0	0	161	4	12	26	7708	0
1.606	0	0	161	7	20	28	9422	0
1.607	0	0	161	8	5	26	7708	0
1.608	0	0	161	9	3	24	6882	0
1.609	0	0	161	10	11	26	7708	0
1.61	0	0	162	1	8	26	7708	0
1.612	0	0	162	3	15	26	3822	0
1.612	0	0	162	3	3	24	3422	0
1.613	0	0	162	4	9	26	7708	0
1.614	0	0	162	5	3	24	6882	0
1.616	0	0	162	7	9	26	7708	0
1.619	0	0	162	10	9	26	7708	0
1.621	0	0	163	2	12	26	7708	0
1.624	0	0	163	5	20	28	9422	0
1.625	0	0	163	6	14	24	6882	0
1.626	0	0	163	7	3	24	3422	0
1.626	0	0	163	7	5	26	3822	0
1.629	0	0	163	10	3	24	6882	0
1.63	0	0	164	1	4	26	7708	0
1.631	0	0	164	2	11	26	7708	0
1.632	0	0	164	3	8	26	7708	0
1.634	0	0	164	5	15	26	7708	0
1.637	0	0	164	8	11	26	7708	0
1.638	0	0	164	9	8	26	7708	0
1.639	0	0	164	10	12	26	7708	0
1.64	0	0	165	1	15	26	7708	0
1.642	0	0	165	3	20	28	9422	0
1.644	0	0	165	5	9	26	7708	0
1.648	0	0	165	9	9	26	7708	0
1.651	0	0	166	2	5	26	7708	0
1.652	0	0	166	3	11	26	7708	0
1.653	0	0	166	4	3	24	3422	0
1.653	0	0	166	4	8	26	3822	0
1.654	0	0	166	5	3	24	6882	0
1.655	0	0	166	6	15	26	7708	0
1.657	0	0	166	8	5	26	7708	0
1.659	0	0	166	10	11	26	7708	0
1.66	0	0	167	1	8	26	7708	0
1.661	0	0	167	2	12	26	7708	0
1.662	0	0	167	3	15	26	7708	0
1.663	0	0	167	4	20	28	9422	0
1.667	0	0	167	8	12	26	7708	0
1.668	0	0	167	9	1	26	7708	0
1.669	0	0	167	10	20	28	9422	0
1.67	0	0	168	1	5	26	7708	0
1.671	0	0	168	2	11	26	7708	0
1.672	0	0	168	3	8	26	7708	0
1.673	0	0	168	4	3	24	6882	0
1.674	0	0	168	5	15	26	7708	0
1.676	0	0	168	7	5	26	7708	0
1.677	0	0	168	8	3	24	6882	0
1.678	0	0	168	9	11	26	7708	0
1.679	0	0	168	10	8	26	7708	0
1.68	0	0	169	1	12	26	7708	0
1.681	0	0	169	2	15	26	3822	0
1.681	0	0	169	2	3	24	3422	0
1.682	0	0	169	3	20	28	9422	0
1.687	0	0	169	8	12	26	7708	0
1.691	0	0	170	2	5	26	7708	0
1.692	0	0	170	3	11	26	7708	0
1.693	0	0	170	4	9	26	7708	0
1.694	0	0	170	5	3	24	3422	0
1.694	0	0	170	5	8	26	3822	0
1.695	0	0	170	6	9	26	7708	0
1.696	0	0	170	7	9	26	7708	0
1.697	0	0	170	8	9	26	7708	0
1.698	0	0	170	9	12	26	7708	0
1.699	0	0	170	10	15	26	7708	0
1.7	0	0	171	1	20	28	9422	0
1.704	0	0	171	5	12	26	7708	0
1.705	0	0	171	6	1	26	7708	0
1.706	0	0	171	7	15	26	7708	0
1.707	0	0	171	8	20	28	9422	0
1.708	0	0	171	9	3	24	3422	0
1.708	0	0	171	9	14	24	3422	0
1.71	0	0	172	1	3	24	6882	0
1.711	0	0	172	2	11	26	7708	0
1.712	0	0	172	3	8	26	7708	0
1.713	0	0	172	4	4	26	7708	0
1.714	0	0	172	5	3	24	6882	0
1.715	0	0	172	6	4	26	7708	0
1.716	0	0	172	7	12	26	7708	0
1.717	0	0	172	8	15	26	3822	0
1.717	0	0	172	8	9	26	3822	0
1.718	0	0	172	9	20	28	9422	0
1.719	0	0	172	10	5	26	7708	0
1.72	0	0	173	1	9	26	7708	0
1.721	0	0	173	2	9	26	7708	0
1.722	0	0	173	3	9	26	7708	0
1.724	0	0	173	5	9	26	7708	0
1.731	0	0	174	2	11	26	3822	0
1.731	0	0	174	2	9	26	3822	0
1.734	0	0	174	5	8	26	7708	0
1.735	0	0	174	6	12	26	3822	0
1.735	0	0	174	6	3	24	3422	0
1.736	0	0	174	7	15	26	7708	0
1.737	0	0	174	8	20	28	4587	0
1.737	0	0	174	8	1	26	3822	0
1.738	0	0	174	9	5	26	7708	0
1.74	0	0	175	1	8	26	7708	0
1.741	0	0	175	2	9	26	3822	0
1.741	0	0	175	2	12	26	3822	0
1.742	0	0	175	3	15	26	3822	0
1.742	0	0	175	3	3	24	3422	0
1.743	0	0	175	4	20	28	9422	0
1.744	0	0	175	5	5	26	3822	0
1.744	0	0	175	5	9	26	3822	0
1.749	0	0	175	10	3	24	6882	0
1.751	0	0	176	2	3	24	6882	0
1.756	0	0	176	7	5	26	7708	0
1.757	0	0	176	8	11	26	7708	0
1.758	0	0	176	9	8	26	3822	0
1.758	0	0	176	9	9	26	3822	0
1.759	0	0	176	10	12	26	7708	0
1.76	0	0	177	1	15	26	7708	0
1.762	0	0	177	3	3	24	3422	0
1.762	0	0	177	3	9	26	3822	0
1.763	0	0	177	4	20	28	9422	0
1.769	0	0	177	10	20	28	9422	0
1.772	0	0	178	3	3	24	3422	0
1.772	0	0	178	3	9	26	3822	0
1.775	0	0	178	6	14	24	6882	0
1.776	0	0	178	7	3	24	6882	0
1.778	0	0	178	9	14	24	6882	0
1.779	0	0	178	10	9	26	7708	0
1.78	0	0	179	1	15	26	7708	0
1.781	0	0	179	2	20	28	9422	0
1.782	0	0	179	3	5	26	7708	0
1.783	0	0	179	4	11	26	7708	0
1.784	0	0	179	5	8	26	7708	0
1.785	0	0	179	6	9	26	3822	0
1.785	0	0	179	6	12	26	3822	0
1.786	0	0	179	7	15	26	7708	0
1.788	0	0	179	9	20	28	9422	0
1.789	0	0	179	10	5	26	7708	0
1.79	0	0	180	1	11	26	3822	0
1.79	0	0	180	1	3	24	3422	0
1.791	0	0	180	2	8	26	7708	0
1.792	0	0	180	3	12	26	7708	0
1.795	0	0	180	6	9	26	7708	0
1.799	0	0	180	10	9	26	7708	0
1.8	0	0	181	1	3	24	6882	0
1.802	0	0	181	3	15	26	7708	0
1.803	0	0	181	4	20	28	4587	0
1.803	0	0	181	4	3	24	3422	0
1.804	0	0	181	5	5	26	7708	0
1.805	0	0	181	6	1	26	7708	0
1.806	0	0	181	7	11	26	7708	0
1.807	0	0	181	8	8	26	7708	0
1.808	0	0	181	9	12	26	7708	0
1.813	0	0	182	4	9	26	7708	0
1.817	0	0	182	8	3	24	6882	0
1.821	0	0	183	2	20	28	9422	0
1.822	0	0	183	3	5	26	7708	0
1.823	0	0	183	4	9	26	7708	0
1.826	0	0	183	7	9	26	7708	0
1.827	0	0	183	8	3	24	6882	0
1.828	0	0	183	9	15	26	7708	0
1.831	0	0	184	2	3	24	3422	0
1.831	0	0	184	2	11	26	3822	0
1.833	0	0	184	4	8	26	7708	0
1.834	0	0	184	5	12	26	7708	0
1.836	0	0	184	7	9	26	7708	0
1.84	0	0	185	1	8	26	3822	0
1.84	0	0	185	1	9	26	3822	0
1.841	0	0	185	2	12	26	3822	0
1.841	0	0	185	2	9	26	3822	0
1.842	0	0	185	3	1	26	7708	0
1.844	0	0	185	5	3	24	3422	0
1.844	0	0	185	5	20	28	4587	0
1.845	0	0	185	6	5	26	7708	0
1.849	0	0	185	10	15	26	7708	0
1.85	0	0	186	1	20	28	4587	0
1.85	0	0	186	1	9	26	3822	0
1.851	0	0	186	2	5	26	3822	0
1.851	0	0	186	2	9	26	3822	0
1.852	0	0	186	3	11	26	7708	0
1.854	0	0	186	5	9	26	7708	0
1.855	0	0	186	6	3	24	6882	0
1.856	0	0	186	7	12	26	7708	0
1.858	0	0	186	9	3	24	6882	0
1.861	0	0	187	2	8	26	7708	0
1.862	0	0	187	3	12	26	7708	0
1.864	0	0	187	5	20	28	9422	0
1.866	0	0	187	7	5	26	7708	0
1.867	0	0	187	8	9	26	7708	0
1.868	0	0	187	9	8	26	7708	0
1.871	0	0	188	2	4	26	7708	0
1.872	0	0	188	3	15	26	3822	0
1.872	0	0	188	3	3	24	3422	0
1.873	0	0	188	4	14	24	3422	0
1.873	0	0	188	4	1	26	3822	0
1.876	0	0	188	7	11	26	7708	0
1.878	0	0	188	9	12	26	7708	0
1.879	0	0	188	10	15	26	7708	0
1.881	0	0	189	2	9	26	7708	0
1.883	0	0	189	4	11	26	7708	0
1.884	0	0	189	5	8	26	7708	0
1.885	0	0	189	6	12	26	3822	0
1.885	0	0	189	6	3	24	3422	0
1.889	0	0	189	10	9	26	7708	0
1.89	0	0	190	1	20	28	9422	0
1.891	0	0	190	2	5	26	3822	0
1.891	0	0	190	2	9	26	3822	0
1.892	0	0	190	3	3	24	6882	0
1.893	0	0	190	4	4	26	7708	0
1.895	0	0	190	6	9	26	3822	0
1.895	0	0	190	6	14	24	3422	0
1.897	0	0	190	8	12	26	7708	0
1.898	0	0	190	9	15	26	7708	0
1.899	0	0	190	10	3	24	6882	0
1.902	0	0	191	3	11	26	7708	0
1.908	0	0	191	9	9	26	7708	0
1.909	0	0	191	10	3	24	6882	0
1.91	0	0	192	1	1	26	7708	0
1.911	0	0	192	2	5	26	7708	0
1.913	0	0	192	4	8	26	3822	0
1.913	0	0	192	4	3	24	3422	0
1.915	0	0	192	6	12	26	7708	0
1.916	0	0	192	7	15	26	7708	0
1.917	0	0	192	8	20	28	9422	0
1.921	0	0	193	2	11	26	7708	0
1.922	0	0	193	3	9	26	7708	0
1.926	0	0	193	7	3	24	6882	0
1.927	0	0	193	8	9	26	7708	0
1.93	0	0	194	1	4	26	7708	0
1.931	0	0	194	2	8	26	7708	0
1.935	0	0	194	6	5	26	7708	0
1.936	0	0	194	7	9	26	7708	0
1.938	0	0	194	9	8	26	7708	0
1.939	0	0	194	10	12	26	7708	0
1.94	0	0	195	1	15	26	3822	0
1.94	0	0	195	1	3	24	3422	0
1.941	0	0	195	2	1	26	7708	0
1.942	0	0	195	3	20	28	9422	0
1.945	0	0	195	6	11	28	9422	0
1.949	0	0	195	10	20	28	4587	0
1.949	0	0	195	10	9	26	3822	0
1.952	0	0	196	3	11	28	9422	0
1.953	0	0	196	4	8	26	7708	0
1.954	0	0	196	5	3	24	6882	0
1.957	0	0	196	8	4	26	7708	0
1.958	0	0	196	9	4	26	7708	0
1.959	0	0	196	10	9	26	7708	0
1.96	0	0	197	1	15	26	7708	0
1.961	0	0	197	2	20	28	9422	0
1.962	0	0	197	3	5	26	7708	0
1.963	0	0	197	4	9	26	3822	0
1.963	0	0	197	4	3	24	3422	0
1.964	0	0	197	5	3	24	6882	0
1.965	0	0	197	6	11	28	9422	0
1.967	0	0	197	8	12	26	3822	0
1.967	0	0	197	8	3	24	3422	0
1.971	0	0	198	2	14	24	6882	0
1.975	0	0	198	6	8	26	7708	0
1.977	0	0	198	8	9	26	7708	0
1.978	0	0	198	9	1	26	7708	0
1.979	0	0	198	10	20	28	9422	0
1.98	0	0	199	1	5	26	7708	0
1.981	0	0	199	2	3	24	6882	0
1.982	0	0	199	3	8	26	7708	0
1.985	0	0	199	6	12	26	7708	0
1.986	0	0	199	7	15	26	7708	0
1.987	0	0	199	8	9	26	7708	0
1.99	0	0	200	1	11	28	4587	0
1.99	0	0	200	1	9	26	3822	0
1.992	0	0	200	3	12	26	7708	0
1.993	0	0	200	4	15	26	7708	0
1.995	0	0	200	6	3	24	6882	0
1.999	0	0	200	10	8	26	7708	0
2	0	0	201	1	9	26	7708	0
2.002	0	0	201	3	20	28	9422	0
2.003	0	0	201	4	14	24	6882	0
2.004	0	0	201	5	5	26	3822	0
2.004	0	0	201	5	9	26	3822	0
2.005	0	0	201	6	9	26	7708	0
2.006	0	0	201	7	8	26	7708	0
2.007	0	0	201	8	12	26	7708	0
2.008	0	0	201	9	15	26	3822	0
2.008	0	0	201	9	3	24	3422	0
2.009	0	0	201	10	20	28	9422	0
2.01	0	0	202	1	1	26	7708	0
2.011	0	0	202	2	5	26	7708	0
2.012	0	0	202	3	4	26	7708	0
2.013	0	0	202	4	11	28	9422	0
2.014	0	0	202	5	9	26	7708	0
2.018	0	0	202	9	3	24	3422	0
2.018	0	0	202	9	9	26	3822	0
2.019	0	0	202	10	9	26	7708	0
2.02	0	0	203	1	11	28	9422	0
2.021	0	0	203	2	8	26	7708	0
2.022	0	0	203	3	3	24	6882	0
2.026	0	0	203	7	20	28	9422	0
2.027	0	0	203	8	5	26	7708	0
2.031	0	0	204	2	12	26	7708	0
2.033	0	0	204	4	15	26	7708	0
2.036	0	0	204	7	3	24	3422	0
2.036	0	0	204	7	11	28	4587	0
2.038	0	0	204	9	12	26	7708	0
2.039	0	0	204	10	15	26	7708	0
2.043	0	0	205	4	11	28	9422	0
2.044	0	0	205	5	8	26	7708	0
2.046	0	0	205	7	3	24	6882	0
2.047	0	0	205	8	1	26	7708	0
2.049	0	0	205	10	3	24	3422	0
2.049	0	0	205	10	20	28	4587	0
2.05	0	0	206	1	5	26	7708	0
2.051	0	0	206	2	9	26	7708	0
2.054	0	0	206	5	12	26	7708	0
2.056	0	0	206	7	15	26	7708	0
2.059	0	0	206	10	3	24	3422	0
2.059	0	0	206	10	11	28	4587	0
2.061	0	0	207	2	12	26	7708	0
2.062	0	0	207	3	15	26	7708	0
2.063	0	0	207	4	3	24	6882	0
2.065	0	0	207	6	11	28	9422	0
2.066	0	0	207	7	8	26	7708	0
2.069	0	0	207	10	20	28	9422	0
2.07	0	0	208	1	5	26	7708	0
2.072	0	0	208	3	8	26	7708	0
2.073	0	0	208	4	12	26	7708	0
2.074	0	0	208	5	15	26	7708	0
2.075	0	0	208	6	20	28	9422	0
2.076	0	0	208	7	5	26	7708	0
2.077	0	0	208	8	11	28	4587	0
2.077	0	0	208	8	3	24	3422	0
2.078	0	0	208	9	1	26	7708	0
2.08	0	0	209	1	12	26	7708	0
2.081	0	0	209	2	15	26	7708	0
2.084	0	0	209	5	11	28	9422	0
2.085	0	0	209	6	8	26	7708	0
2.088	0	0	209	9	20	28	9422	0
2.089	0	0	209	10	5	26	7708	0
2.09	0	0	210	1	3	24	6882	0
2.091	0	0	210	2	8	26	7708	0
2.094	0	0	210	5	12	26	7708	0
2.095	0	0	210	6	15	26	7708	0
2.097	0	0	210	8	4	26	7708	0
2.099	0	0	210	10	11	28	9422	0
2.1	0	0	211	1	3	24	6882	0
2.104	0	0	211	5	3	24	6882	0
2.108	0	0	211	9	8	26	7708	0
2.111	0	0	212	2	20	28	4587	0
2.111	0	0	212	2	4	26	3822	0
2.112	0	0	212	3	5	26	3822	0
2.112	0	0	212	3	4	26	3822	0
2.115	0	0	212	6	1	26	7708	0
2.117	0	0	212	8	3	24	3422	0
2.117	0	0	212	8	12	26	3822	0
2.118	0	0	212	9	15	26	7708	0
2.121	0	0	213	2	11	28	9422	0
2.123	0	0	213	4	12	26	7708	0
2.125	0	0	213	6	15	26	7708	0
2.127	0	0	213	8	3	24	3422	0
2.127	0	0	213	8	4	26	3822	0
2.129	0	0	213	10	20	28	9422	0
2.13	0	0	214	1	5	26	7708	0
2.131	0	0	214	2	3	24	6882	0
2.132	0	0	214	3	8	26	7708	0
2.135	0	0	214	6	20	28	9422	0
2.136	0	0	214	7	5	26	7708	0
2.139	0	0	214	10	11	28	9422	0
2.141	0	0	215	2	12	26	3822	0
2.141	0	0	215	2	3	24	3422	0
2.142	0	0	215	3	15	26	7708	0
2.145	0	0	215	6	3	24	3422	0
2.145	0	0	215	6	11	28	4587	0
2.146	0	0	215	7	1	26	2481	0
2.146	0	0	215	7	3	24	2196	0
2.146	0	0	215	7	8	26	2481	0
2.147	0	0	215	8	12	26	7708	0
2.149	0	0	215	10	4	26	7708	0
2.151	0	0	216	2	20	28	9422	0
2.152	0	0	216	3	5	26	7708	0
2.158	0	0	216	9	20	28	4587	0
2.158	0	0	216	9	3	24	3422	0
2.159	0	0	216	10	5	26	7708	0
2.16	0	0	217	1	11	28	9422	0
2.163	0	0	217	4	12	26	7708	0
2.164	0	0	217	5	4	26	7708	0
2.165	0	0	217	6	15	26	7708	0
2.169	0	0	217	10	8	26	7708	0
2.17	0	0	218	1	12	26	7708	0
2.171	0	0	218	2	15	26	7708	0
2.172	0	0	218	3	20	28	4587	0
2.172	0	0	218	3	3	24	3422	0
2.174	0	0	218	5	4	26	3822	0
2.174	0	0	218	5	5	26	3822	0
2.176	0	0	218	7	8	26	7708	0
2.178	0	0	218	9	3	24	6882	0
2.181	0	0	219	2	5	26	7708	0
