% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
1384	1	0	11	0	26	7708	0	1	0
1385	1	0	8	0	26	7708	0	1	0
1387	1	0	15	0	26	7708	0	1	0
1388	1	0	20	0	28	9422	0	1	0
1389	1	0	5	0	26	7708	0	1	0
1390	1	0	11	0	26	7708	0	1	0
1391	1	0	8	0	26	7708	0	1	0
1392	1	0	12	0	26	3822	0	1	0
1392	1	0	3	0	24	3422	0	1	0
1393	1	0	15	0	26	7708	0	1	0
1398	1	0	12	0	26	7708	0	1	0
1399	1	0	3	0	24	6882	0	1	0
1400	1	0	20	0	28	9422	0	1	0
1401	1	0	5	0	26	7708	0	1	0
1403	1	0	3	0	24	6882	0	1	0
1404	1	0	11	0	26	7708	0	1	0
1405	1	0	8	0	26	7708	0	1	0
1407	1	0	15	0	26	7708	0	1	0
1410	1	0	11	0	26	7708	0	1	0
1411	1	0	8	0	26	7708	0	1	0
1412	1	0	9	0	26	7708	0	1	0
1413	1	0	12	0	26	7708	0	1	0
1414	1	0	15	0	26	7708	0	1	0
1419	1	0	9	0	26	7708	0	1	0
1420	1	0	12	0	26	3822	0	1	0
1420	1	0	3	0	24	3422	0	1	0
1421	1	0	4	0	26	7708	0	1	0
1422	1	0	3	0	24	6882	0	1	0
1423	1	0	20	0	28	9422	0	1	0
1424	1	0	5	0	26	7708	0	1	0
1425	1	0	11	0	26	7708	0	1	0
1426	1	0	8	0	26	7708	0	1	0
1430	1	0	3	0	24	6882	0	1	0
1431	1	0	15	0	26	7708	0	1	0
1437	1	0	12	0	26	7708	0	1	0
1438	1	0	15	0	26	7708	0	1	0
1443	1	0	12	0	26	7708	0	1	0
1445	1	0	20	0	28	9422	0	1	0
1446	1	0	5	0	26	7708	0	1	0
1447	1	0	9	0	26	7708	0	1	0
1448	1	0	11	0	26	7708	0	1	0
1449	1	0	8	0	26	7708	0	1	0
1451	1	0	15	0	26	7708	0	1	0
1452	1	0	20	0	28	9422	0	1	0
1453	1	0	5	0	26	7708	0	1	0
1454	1	0	11	0	26	7708	0	1	0
1455	1	0	8	0	26	7708	0	1	0
1456	1	0	12	0	26	7708	0	1	0
1457	1	0	15	0	26	7708	0	1	0
1458	1	0	4	0	26	7708	0	1	0
1463	1	0	12	0	26	7708	0	1	0
1465	1	0	20	0	28	9422	0	1	0
1466	1	0	5	0	26	7708	0	1	0
1467	1	0	11	0	26	7708	0	1	0
1468	1	0	8	0	26	7708	0	1	0
1470	1	0	15	0	26	7708	0	1	0
1471	1	0	20	0	28	9422	0	1	0
1472	1	0	5	0	26	7708	0	1	0
1474	1	0	11	0	26	7708	0	1	0
1475	1	0	8	0	26	7708	0	1	0
1476	1	0	12	0	26	7708	0	1	0
1477	1	0	15	0	26	7708	0	1	0
1482	1	0	12	0	26	7708	0	1	0
1484	1	0	20	0	28	9422	0	1	0
1485	1	0	5	0	26	7708	0	1	0
1486	1	0	11	0	26	7708	0	1	0
1487	1	0	8	0	26	7708	0	1	0
1489	1	0	15	0	26	7708	0	1	0
1490	1	0	20	0	28	9422	0	1	0
1491	1	0	5	0	26	7708	0	1	0
1492	1	0	11	0	26	7708	0	1	0
1493	1	0	8	0	26	7708	0	1	0
1494	1	0	12	0	26	7708	0	1	0
1495	1	0	3	0	24	2196	0	1	0
1495	1	0	14	0	24	2196	0	1	0
1495	1	0	4	0	26	2481	0	1	0
1496	1	0	4	0	26	7708	0	1	0
1504	1	0	20	0	28	9422	0	1	0
1505	1	0	5	0	26	7708	0	1	0
1506	1	0	4	0	26	7708	0	1	0
1507	1	0	11	0	26	7708	0	1	0
1508	1	0	8	0	26	7708	0	1	0
1509	1	0	3	0	24	6882	0	1	0
1512	1	0	15	0	26	7708	0	1	0
1517	1	0	12	0	26	7708	0	1	0
1518	1	0	15	0	26	7708	0	1	0
1523	1	0	12	0	26	3822	0	1	0
1523	1	0	3	0	24	3422	0	1	0
1526	1	0	20	0	28	9422	0	1	0
1527	1	0	5	0	26	7708	0	1	0
1528	1	0	11	0	26	7708	0	1	0
1529	1	0	8	0	26	7708	0	1	0
1531	1	0	15	0	26	7708	0	1	0
1532	1	0	20	0	28	9422	0	1	0
1533	1	0	5	0	26	7708	0	1	0
1534	1	0	11	0	26	7708	0	1	0
1535	1	0	8	0	26	7708	0	1	0
1536	1	0	12	0	26	7708	0	1	0
1537	1	0	15	0	26	7708	0	1	0
1542	1	0	12	0	26	7708	0	1	0
1544	1	0	20	0	28	9422	0	1	0
1545	1	0	5	0	26	7708	0	1	0
1546	1	0	11	0	26	3822	0	1	0
1546	1	0	3	0	24	3422	0	1	0
1547	1	0	8	0	26	7708	0	1	0
1549	1	0	9	0	26	7708	0	1	0
1550	1	0	3	0	24	6882	0	1	0
1551	1	0	15	0	26	7708	0	1	0
1554	1	0	11	0	26	7708	0	1	0
1556	1	0	12	0	26	7708	0	1	0
1557	1	0	15	0	26	7708	0	1	0
1560	1	0	11	0	26	7708	0	1	0
1563	1	0	3	0	24	3422	0	1	0
1563	1	0	14	0	24	3422	0	1	0
1564	1	0	3	0	24	6882	0	1	0
1566	1	0	20	0	28	9422	0	1	0
1567	1	0	5	0	26	7708	0	1	0
1568	1	0	3	0	24	6882	0	1	0
1570	1	0	8	0	26	7708	0	1	0
1572	1	0	15	0	26	7708	0	1	0
1573	1	0	20	0	28	9422	0	1	0
1574	1	0	5	0	26	7708	0	1	0
1575	1	0	11	0	26	7708	0	1	0
